date,pace,distance,heart_rate,calories
2024-11-05,8.29,12.6,105,706.8
2024-11-06,7.54,10.8,128,753.5
2024-11-07,7.39,10.9,120,761.4
2024-11-08,6.47,10.9,158,913.5
2024-11-09,7.59,13.4,125,939.1
2024-11-10,8.60,13.9,116,780.5
2024-11-11,8.23,10.8,96,606.8
2024-11-12,5.42,11.2,179,1093.6
2024-11-13,6.92,10.1,149,780.5
2024-11-14,9.66,11.3,84,633.1
2024-11-15,4.57,10.3,188,1150.4
2024-11-16,5.50,7.4,176,727.8
2024-11-17,9.61,9.1,118,507.6
2024-11-18,9.48,8.6,105,481.1
2024-11-19,9.30,11.7,109,653.6
2024-11-20,5.01,7.4,170,729.2
2024-11-21,6.72,10.4,146,802.3
2024-11-22,7.40,10.8,124,758.5
2024-11-23,7.66,9.3,127,648.7
2024-11-24,6.00,5.8,156,488.7
2024-11-25,9.31,8.0,111,449.3
2024-11-26,8.01,8.2,118,460.3
2024-11-27,5.82,8.9,169,812.2
2024-11-28,3.81,8.7,185,1098.4
2024-11-29,6.34,9.0,153,752.7
2024-11-30,5.36,13.1,170,1279.2
2024-12-01,5.03,8.4,171,823.2
2024-12-02,8.41,8.6,98,482.7
2024-12-03,6.36,7.4,158,622.3
2024-12-04,7.82,11.4,134,800.9
2024-12-05,9.40,12.8,90,715.1
2024-12-06,8.85,10.5,90,588.1
2024-12-07,4.85,12.1,181,1360.0
2024-12-08,6.93,7.8,147,600.3
2024-12-09,6.10,14.2,153,1188.8
2024-12-10,5.67,9.8,169,887.3
2024-12-11,5.81,9.2,168,837.7
2024-12-12,8.13,5.2,97,291.1
2024-12-13,8.99,8.8,97,491.9
2024-12-14,8.70,11.2,86,629.3
2024-12-15,8.01,4.7,91,265.4
2024-12-16,6.69,7.8,143,601.7
2024-12-17,6.80,13.5,143,1038.4
2024-12-18,5.61,11.2,168,1021.4
2024-12-19,9.05,8.4,89,470.5
2024-12-20,9.06,8.7,119,485.9
2024-12-21,8.17,11.6,114,649.2
2024-12-22,6.14,9.3,150,785.2
2024-12-23,5.69,6.4,167,578.3
2024-12-24,5.81,10.0,161,913.7
2024-12-25,5.82,13.4,164,1219.1
2024-12-26,8.13,8.2,80,456.5
2024-12-27,4.27,9.3,182,1038.6
2024-12-28,8.08,12.8,119,716.8
